Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.3634228706359863	0	30.727272727272727	15.968288132900058	75.0	11.0	30.727272727272727	15.968288132900058	1014	1014
1.7126729488372803	1	24.19047619047619	11.757951909519617	60.0	8.0	24.19047619047619	11.757951909519617	1016	2030
2.0258095264434814	2	28.72222222222222	13.578191483059047	56.0	11.0	28.72222222222222	13.578191483059047	1034	3064
2.317276954650879	3	27.08108108108108	10.259809751089978	54.0	12.0	27.08108108108108	10.259809751089978	1002	4066
2.617865562438965	4	40.88461538461539	15.800016852661225	97.0	17.0	40.88461538461539	15.800016852661225	1063	5129
2.894770860671997	5	35.62068965517241	18.80464688187369	92.0	10.0	35.62068965517241	18.80464688187369	1033	6162
3.1649136543273926	6	32.29032258064516	14.644592855246668	65.0	12.0	32.29032258064516	14.644592855246668	1001	7163
3.459596633911133	7	35.58620689655172	20.2374136983601	114.0	12.0	35.58620689655172	20.2374136983601	1032	8195
3.7235872745513916	8	39.074074074074076	17.784566605004642	79.0	13.0	39.074074074074076	17.784566605004642	1055	9250
3.9922659397125244	9	40.8	20.86911593719293	100.0	13.0	40.8	20.86911593719293	1020	10270
4.282983779907227	10	42.708333333333336	37.48386226838898	200.0	13.0	42.708333333333336	37.48386226838898	1025	11295
4.577213764190674	11	44.47826086956522	20.666859766969903	97.0	12.0	44.47826086956522	20.666859766969903	1023	12318
4.867931127548218	12	41.6	18.415211103867367	76.0	15.0	41.6	18.415211103867367	1040	13358
5.153600454330444	13	59.705882352941174	34.87922811120134	162.0	27.0	59.705882352941174	34.87922811120134	1015	14373
5.432080984115601	14	38.48148148148148	16.285349858920284	75.0	12.0	38.48148148148148	16.285349858920284	1039	15412
5.714977502822876	15	46.56521739130435	17.259719598096456	81.0	20.0	46.56521739130435	17.259719598096456	1071	16483
5.99059796333313	16	45.43478260869565	15.854847254845444	77.0	19.0	45.43478260869565	15.854847254845444	1045	17528
6.277911186218262	17	50.35	20.76842555419163	99.0	20.0	50.35	20.76842555419163	1007	18535
6.567047357559204	18	49.333333333333336	19.398903585446792	101.0	23.0	49.333333333333336	19.398903585446792	1036	19571
6.836178541183472	19	52.35	23.82703296677956	101.0	17.0	52.35	23.82703296677956	1047	20618
7.134135007858276	20	50.4	24.463033336035824	97.0	21.0	50.4	24.463033336035824	1008	21626
7.412292242050171	21	59.588235294117645	27.48488102795985	117.0	27.0	59.588235294117645	27.48488102795985	1013	22639
7.697277069091797	22	63.4375	40.042116499380995	199.0	28.0	63.4375	40.042116499380995	1015	23654
7.972111463546753	23	50.45	25.188241304227653	107.0	15.0	50.45	25.188241304227653	1009	24663
8.260986566543579	24	61.0	20.93687992936079	94.0	32.0	61.0	20.93687992936079	1037	25700
8.54862642288208	25	52.68421052631579	21.071438967621667	116.0	19.0	52.68421052631579	21.071438967621667	1001	26701
8.842751502990723	26	49.95238095238095	23.97116559630239	135.0	22.0	49.95238095238095	23.97116559630239	1049	27750
9.152201414108276	27	58.388888888888886	24.329083850150507	115.0	24.0	58.388888888888886	24.329083850150507	1051	28801
9.463008403778076	28	60.72222222222222	27.05099208604938	122.0	23.0	60.72222222222222	27.05099208604938	1093	29894
9.77625560760498	29	56.526315789473685	33.756665495483425	122.0	20.0	56.526315789473685	33.756665495483425	1074	30968
10.075069189071655	30	57.166666666666664	25.727741188582154	119.0	24.0	57.166666666666664	25.727741188582154	1029	31997
10.37583875656128	31	57.44444444444444	15.924203179863673	83.0	34.0	57.44444444444444	15.924203179863673	1034	33031
10.672213554382324	32	58.27777777777778	20.682267110728123	123.0	33.0	58.27777777777778	20.682267110728123	1049	34080
10.9517183303833	33	59.64705882352941	17.029183174326803	94.0	32.0	59.64705882352941	17.029183174326803	1014	35094
11.247264862060547	34	73.71428571428571	36.91191942880196	175.0	27.0	73.71428571428571	36.91191942880196	1032	36126
11.52758002281189	35	57.27777777777778	31.6715883114952	150.0	18.0	57.27777777777778	31.6715883114952	1031	37157
